City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kodiak,US,2021-01-17 01:18:53,57.79,-152.4072,37.4,93,1,7.85
295,Las Varas,MX,2021-01-17 01:20:40,21.1667,-105.1667,69.8,77,40,1.72
296,Albino,IT,2021-01-17 01:20:40,45.7638,9.7964,30.99,80,0,3.44
297,Carmaux,FR,2021-01-17 01:20:40,44.051,2.158,37.0,98,100,4.61
298,Yozgat,TR,2021-01-17 01:20:40,39.5833,35.3333,38.32,83,100,13.65
299,Mosquera,CO,2021-01-17 01:20:41,4.7059,-74.2302,55.4,82,20,6.91
300,Hit,IQ,2021-01-17 01:20:41,33.6416,42.8251,53.28,58,0,5.82
301,Carauari,BR,2021-01-17 01:20:41,-4.8828,-66.8958,75.02,95,100,1.48
302,Luganville,VU,2021-01-17 01:18:58,-15.5333,167.1667,84.33,68,80,5.68
303,Tahta,EG,2021-01-17 01:20:41,26.7693,31.5021,50.0,53,0,5.75
304,Mlalo,TZ,2021-01-17 01:20:41,-4.9333,38.9333,71.82,93,7,6.04
305,Bejar,ES,2021-01-17 01:20:41,40.3864,-5.7634,37.99,59,0,3.87
306,Kalmunai,LK,2021-01-17 01:20:41,7.4167,81.8167,75.27,86,100,5.7
307,Yumen,CN,2021-01-17 01:18:43,40.2833,97.2,18.9,68,0,25.23
308,Zhangzhou,CN,2021-01-17 01:20:41,24.5133,117.6556,55.4,44,0,20.13
309,Airai,TL,2021-01-17 01:18:56,-8.9266,125.4092,64.04,100,100,2.35
310,Narsaq,GL,2021-01-17 01:18:46,60.9167,-46.05,19.4,49,75,4.61
311,Ucluelet,CA,2021-01-17 01:20:25,48.9329,-125.5528,48.0,93,90,4.61
312,Kavieng,PG,2021-01-17 01:18:42,-2.5744,150.7967,84.7,73,29,17.83
313,Oswego,US,2021-01-17 01:19:50,43.4501,-76.1497,36.0,75,90,17.27
314,Zaoyang,CN,2021-01-17 01:20:41,32.1272,112.7542,35.76,69,90,4.47
315,Tukrah,LY,2021-01-17 01:20:41,32.5341,20.5791,55.67,66,100,12.68
316,Farafangana,MG,2021-01-17 01:20:41,-22.8167,47.8333,79.14,84,80,10.89
317,Mecca,SA,2021-01-17 01:19:51,21.4267,39.8261,68.67,73,0,4.92
318,Chagoda,RU,2021-01-17 01:20:42,59.164,35.3285,-7.51,91,4,4.81
319,Turbat,PK,2021-01-17 01:20:42,26.0023,63.044,54.91,44,0,1.3
320,Aklavik,CA,2021-01-17 01:18:56,68.2191,-135.0107,-16.6,76,1,4.61
321,Diego De Almagro,CL,2021-01-17 01:20:42,-26.3667,-70.05,57.27,71,0,2.89
322,Itabaiana,BR,2021-01-17 01:17:21,-10.685,-37.4253,80.6,74,20,10.36
323,Cidreira,BR,2021-01-17 01:18:49,-30.1811,-50.2056,75.74,92,100,15.3
324,Camana,PE,2021-01-17 01:20:42,-16.6228,-72.7111,71.28,75,28,6.96
325,Nola,IT,2021-01-17 01:20:42,40.922,14.5329,35.6,64,20,3.44
326,Fomboni,KM,2021-01-17 01:20:42,-12.28,43.7425,82.26,76,28,7.09
327,Jacareacanga,BR,2021-01-17 01:20:42,-6.2222,-57.7528,77.09,80,24,0.94
328,Lingao,CN,2021-01-17 01:20:42,19.9103,109.6859,66.69,77,59,19.8
329,Touros,BR,2021-01-17 01:19:05,-5.1989,-35.4608,78.8,69,20,10.36
330,Svetlyy,RU,2021-01-17 01:20:42,54.675,20.1347,-2.2,84,0,4.47
331,Lapeer,US,2021-01-17 01:20:42,43.0514,-83.3188,30.2,93,90,8.05
332,Roblin,CA,2021-01-17 01:20:42,51.23,-101.3565,26.4,98,100,14.38
333,Koumac,NC,2021-01-17 01:20:43,-20.5667,164.2833,84.81,75,99,5.35
334,Sainte-Maxime,FR,2021-01-17 01:20:43,43.3,6.6333,42.8,45,98,13.8
335,Garden City,US,2021-01-17 01:20:43,42.3256,-83.331,33.01,80,90,9.22
336,Shelburne,CA,2021-01-17 01:20:43,44.0787,-80.2041,30.99,92,100,13.09
337,Safranbolu,TR,2021-01-17 01:20:43,41.2508,32.6942,27.73,96,99,2.75
338,Aksu,CN,2021-01-17 01:19:06,41.1231,80.2644,10.51,87,0,1.81
339,Dunedin,NZ,2021-01-17 01:20:43,-45.8742,170.5036,69.46,50,54,3.98
340,Petropavlovsk-Kamchatskiy,RU,2021-01-17 01:20:43,53.0452,158.6483,19.4,86,75,13.42
341,Luena,AO,2021-01-17 01:20:43,-11.7833,19.9167,62.06,96,100,4.32
342,Ugoofaaru,MV,2021-01-17 01:20:43,5.6667,73.0,80.87,78,5,7.38
343,Harnai,PK,2021-01-17 01:20:43,30.1005,67.9374,48.52,37,0,1.57
344,Tekeli,KZ,2021-01-17 01:20:44,44.83,78.8239,37.08,55,0,7.65
345,Peniche,PT,2021-01-17 01:20:44,39.3558,-9.3811,44.01,80,0,8.01
346,Tateyama,JP,2021-01-17 01:20:44,34.9833,139.8667,46.99,53,100,4.0
347,Saint Anthony,US,2021-01-17 01:20:44,45.0205,-93.218,27.0,80,90,10.36
348,Huntsville,US,2021-01-17 01:16:41,34.7304,-86.5861,39.99,60,90,6.51
349,Gravelbourg,CA,2021-01-17 01:20:44,49.8834,-106.5512,24.8,74,0,16.11
350,Saskylakh,RU,2021-01-17 01:18:45,71.9167,114.0833,-19.82,86,100,7.31
351,Beringovskiy,RU,2021-01-17 01:20:44,63.05,179.3167,-8.21,89,100,11.27
352,Tongren,CN,2021-01-17 01:20:44,27.7172,109.1853,37.9,85,96,3.13
353,Mogadishu,SO,2021-01-17 01:20:44,2.0371,45.3438,76.12,86,0,19.15
354,Svobodnyy,RU,2021-01-17 01:20:44,51.4,128.1333,-19.57,87,99,2.66
355,Capoterra,IT,2021-01-17 01:20:44,39.1763,8.9718,46.0,100,20,4.61
356,Mount Isa,AU,2021-01-17 01:18:49,-20.7333,139.5,95.0,13,0,13.8
357,Jardim,BR,2021-01-17 01:20:44,-21.4803,-56.1381,74.59,95,100,5.1
358,Omsukchan,RU,2021-01-17 01:20:44,62.5333,155.8,-36.0,79,95,5.53
359,Los Llanos De Aridane,ES,2021-01-17 01:19:12,28.6585,-17.9182,64.4,59,90,5.75
360,Longyearbyen,SJ,2021-01-17 01:18:56,78.2186,15.6401,21.2,73,75,8.05
361,Udgir,IN,2021-01-17 01:20:44,18.3833,77.1167,66.76,64,36,5.32
362,Sanming,CN,2021-01-17 01:20:44,26.2486,117.6186,48.22,72,100,4.65
363,Moree,AU,2021-01-17 01:20:45,-29.4667,149.85,84.2,24,0,8.05
364,Scarborough,GB,2021-01-17 01:20:45,54.2797,-0.4044,39.0,85,99,4.0
365,Old Orchard Beach,US,2021-01-17 01:20:45,43.5173,-70.3775,44.6,100,90,8.05
366,Coari,BR,2021-01-17 01:20:45,-4.085,-63.1414,75.6,94,50,1.83
367,Oxelosund,SE,2021-01-17 01:20:45,58.6706,17.1015,26.6,93,75,3.44
368,San Jeronimo,PE,2021-01-17 01:20:45,-11.9472,-75.2829,49.3,77,100,6.46
369,Roma,US,2021-01-17 01:19:13,43.2128,-75.4557,35.6,69,90,14.97
370,Barra Do Garcas,BR,2021-01-17 01:20:45,-15.89,-52.2567,73.02,91,100,4.43
371,Quatre Cocos,MU,2021-01-17 01:20:45,-20.2078,57.7625,80.01,83,40,10.36
372,Viet Tri,VN,2021-01-17 01:20:45,21.3019,105.4308,60.8,88,75,11.5
373,San Juan De La Vega,MX,2021-01-17 01:20:46,20.6333,-100.7667,64.99,32,100,2.57
374,Muli,MV,2021-01-17 01:20:46,2.9167,73.5667,81.64,70,86,8.48
375,Yaan,NG,2021-01-17 01:19:09,7.3833,8.5667,75.87,29,63,6.22
376,Vila Velha,BR,2021-01-17 01:16:58,-20.3297,-40.2925,77.0,83,0,4.61
377,Hovd,MN,2021-01-17 01:19:13,48.0056,91.6419,-3.19,84,1,2.04
378,Berlevag,NO,2021-01-17 01:18:45,70.8578,29.0864,33.89,90,100,20.13
379,Guilin,CN,2021-01-17 01:20:46,25.2819,110.2864,44.6,61,90,15.66
380,Balkanabat,TM,2021-01-17 01:20:46,39.5108,54.3671,52.3,44,100,13.22
381,Lexington,US,2021-01-17 01:19:20,37.9887,-84.4777,33.01,93,90,12.66
382,Dehloran,IR,2021-01-17 01:20:46,32.6941,47.2679,58.66,39,100,4.94
383,Kandrian,PG,2021-01-17 01:20:46,-6.2167,149.55,86.88,64,84,4.61
384,Ambilobe,MG,2021-01-17 01:19:01,-13.2,49.05,73.71,93,94,1.41
385,Kampot,KH,2021-01-17 01:20:46,10.6167,104.1833,77.0,78,40,8.05
386,Maralal,KE,2021-01-17 01:20:46,1.0968,36.698,56.88,83,0,3.8
387,Bom Conselho,BR,2021-01-17 01:20:46,-9.1697,-36.6797,66.99,94,11,10.69
388,Teya,RU,2021-01-17 01:18:51,60.3778,92.6267,-10.61,86,100,3.56
389,Roebourne,AU,2021-01-17 01:20:46,-20.7833,117.1333,97.66,31,64,14.27
390,Kazachinskoye,RU,2021-01-17 01:20:47,57.6953,93.2761,2.12,93,100,2.48
391,Oga,IT,2021-01-17 01:20:47,46.4631,10.347,28.99,92,40,1.14
392,Bengkulu,ID,2021-01-17 01:18:41,-3.8004,102.2655,78.12,69,100,4.7
393,Ariogala,LT,2021-01-17 01:20:47,55.2667,23.4667,-5.8,77,76,1.14
394,Mount Gambier,AU,2021-01-17 01:20:47,-37.8333,140.7667,66.2,45,40,4.61
395,Bocas Del Toro,PA,2021-01-17 01:20:47,9.3333,-82.25,78.71,77,100,9.04
396,Burgeo,CA,2021-01-17 01:20:47,47.6167,-57.6152,29.19,92,100,8.57
397,Two Rivers,US,2021-01-17 01:20:47,44.1539,-87.5693,33.8,80,90,8.05
398,Salihorsk,BY,2021-01-17 01:20:47,52.7876,27.5415,-7.74,89,83,3.18
399,Moerai,PF,2021-01-17 01:20:47,-22.4333,-151.3333,80.17,72,15,9.86
400,Boyuibe,BO,2021-01-17 01:20:47,-20.4167,-63.2833,74.12,80,100,6.15
401,Lorengau,PG,2021-01-17 01:19:01,-2.0226,147.2712,84.38,77,74,11.79
402,Antalaha,MG,2021-01-17 01:20:47,-14.9003,50.2788,75.58,85,2,5.03
403,Pailon,BO,2021-01-17 01:20:47,-17.65,-62.75,77.0,94,75,16.11
404,Southbridge,US,2021-01-17 01:18:50,42.0751,-72.0334,37.99,73,100,1.01
405,Kang,BW,2021-01-17 01:20:48,-23.6752,22.7876,74.91,33,95,12.44
406,Havoysund,NO,2021-01-17 01:20:48,70.9963,24.6622,35.6,93,75,9.22
407,Kajaani,FI,2021-01-17 01:20:48,64.2273,27.7285,19.4,100,90,3.44
408,Manzanillo,CU,2021-01-17 01:20:48,20.3433,-77.1167,74.41,86,76,3.69
409,Biak,ID,2021-01-17 01:20:48,-0.9131,122.8766,79.02,77,100,3.36
410,Shingu,JP,2021-01-17 01:20:48,33.7333,135.9833,46.4,46,75,19.57
411,Nome,US,2021-01-17 01:18:53,64.5011,-165.4064,12.2,67,90,6.91
412,Guarda,PT,2021-01-17 01:16:33,40.5373,-7.2658,34.0,36,0,2.68
413,Coihueco,CL,2021-01-17 01:20:48,-36.6167,-71.8333,73.4,33,0,10.36
414,Porto Belo,BR,2021-01-17 01:20:48,-27.1578,-48.5531,80.6,89,75,11.5
415,Nabire,ID,2021-01-17 01:20:48,-3.3667,135.4833,82.2,81,100,0.6
416,Tual,ID,2021-01-17 01:20:48,-5.6667,132.75,81.14,86,100,19.84
417,Hibbing,US,2021-01-17 01:20:48,47.4272,-92.9377,23.0,93,90,5.75
418,Kokkola,FI,2021-01-17 01:20:48,63.8385,23.1307,28.4,100,20,4.61
419,Qom,IR,2021-01-17 01:20:48,34.6401,50.8764,43.0,64,0,2.21
420,Shipunovo,RU,2021-01-17 01:20:48,52.1582,82.2173,10.71,88,100,11.74
421,Yantal,RU,2021-01-17 01:18:57,56.8471,105.2542,-36.94,78,1,2.89
422,Luau,AO,2021-01-17 01:18:55,-10.7073,22.2247,62.08,99,100,3.24
423,Laizhou,CN,2021-01-17 01:20:49,37.1717,119.9214,24.31,79,0,7.72
424,Ust-Uda,RU,2021-01-17 01:20:49,54.1742,103.0304,-8.19,90,100,1.66
425,Tarko-Sale,RU,2021-01-17 01:18:48,64.9225,77.785,-2.78,92,100,15.28
426,Dingle,PH,2021-01-17 01:20:49,10.9995,122.6711,78.69,87,100,13.47
427,Moron,AR,2021-01-17 01:20:49,-34.6534,-58.6198,70.0,89,56,5.99
428,Turukhansk,RU,2021-01-17 01:20:49,65.8167,87.9833,-21.87,81,100,13.67
429,Tamara,HN,2021-01-17 01:20:49,14.15,-87.3333,66.2,94,75,11.5
430,Aswan,EG,2021-01-17 01:18:42,24.0934,32.907,54.09,50,0,6.42
431,Ayr,GB,2021-01-17 01:20:22,55.4627,-4.6339,42.8,81,75,12.66
432,Mubende,UG,2021-01-17 01:20:49,0.5606,31.39,62.67,86,99,1.54
433,Henties Bay,NA,2021-01-17 01:18:41,-22.116,14.2845,68.0,83,0,1.99
434,Kabardinka,RU,2021-01-17 01:20:49,44.6514,37.9428,35.01,68,100,18.16
435,Fort Nelson,CA,2021-01-17 01:15:10,58.8053,-122.7002,15.8,86,75,1.3
436,Coquimbo,CL,2021-01-17 01:18:50,-29.9533,-71.3436,59.0,88,0,8.05
437,Kenai,US,2021-01-17 01:19:14,60.5544,-151.2583,35.6,64,20,26.46
438,Okato,NZ,2021-01-17 01:20:49,-39.2,173.8833,69.01,87,87,10.0
439,Catamarca,AR,2021-01-17 01:20:49,-28.4696,-65.7852,63.0,99,100,1.99
440,Lebyazhye,RU,2021-01-17 01:20:49,55.2689,66.4947,10.71,94,0,11.56
441,Tuensang,IN,2021-01-17 01:20:49,26.2833,94.8333,50.52,82,95,3.51
442,Campina Verde,BR,2021-01-17 01:20:49,-19.5356,-49.4864,73.27,82,100,6.46
443,Loikaw,MM,2021-01-17 01:20:50,19.6742,97.2094,54.52,62,0,1.88
444,Ginda,IN,2021-01-17 01:20:50,30.6945,78.4932,46.36,39,0,5.21
445,Bilibino,RU,2021-01-17 01:19:15,68.0546,166.4372,-16.94,85,91,1.05
446,Orlik,RU,2021-01-17 01:18:59,52.5178,99.825,-3.77,84,100,3.56
447,Dudinka,RU,2021-01-17 01:20:50,69.4058,86.1778,-26.54,75,48,7.38
448,Porto Novo,BJ,2021-01-17 01:20:50,6.4965,2.6036,80.6,89,40,9.22
449,Leshukonskoye,RU,2021-01-17 01:18:41,64.8989,45.7622,-14.49,87,13,0.69
450,Arlit,NE,2021-01-17 01:20:50,18.7369,7.3853,68.23,20,0,8.57
451,Belaya Gora,RU,2021-01-17 01:19:08,68.5333,146.4167,-25.49,86,100,1.43
452,Dawlatabad,AF,2021-01-17 01:20:50,36.4141,64.9053,37.76,77,0,0.85
453,Umm Lajj,SA,2021-01-17 01:19:18,25.0213,37.2685,66.33,56,0,6.89
454,Kousseri,CM,2021-01-17 01:20:50,12.0769,15.0306,68.0,32,0,5.75
455,Arraial Do Cabo,BR,2021-01-17 01:18:59,-22.9661,-42.0278,75.9,83,0,26.02
456,Sola,VU,2021-01-17 01:20:50,-13.8833,167.55,89.6,74,75,6.91
457,Atig,RU,2021-01-17 01:20:50,56.6931,59.4227,10.74,94,95,9.75
458,Emilio Carranza,MX,2021-01-17 01:20:50,19.9711,-96.6114,64.38,79,100,2.86
459,Inhambane,MZ,2021-01-17 01:18:58,-23.865,35.3833,79.93,87,100,9.1
460,Amreli,IN,2021-01-17 01:20:50,21.6167,71.2333,57.92,61,0,4.9
461,Komsomolskiy,UZ,2021-01-17 01:20:51,40.4272,71.7189,30.2,74,0,4.61
462,Praia Da Vitoria,PT,2021-01-17 01:19:04,38.7333,-27.0667,62.6,94,75,22.28
463,Tomatlan,MX,2021-01-17 01:20:51,19.9333,-105.25,71.06,68,0,3.11
464,Asau,RO,2021-01-17 01:20:51,46.4333,26.4,5.0,92,0,6.91
465,Havre-Saint-Pierre,CA,2021-01-17 01:18:42,50.2334,-63.5986,24.8,93,90,11.5
466,Araouane,ML,2021-01-17 01:18:59,18.9048,-3.5265,58.19,29,43,13.24
467,Banepa,NP,2021-01-17 01:20:51,27.6298,85.5214,50.0,87,75,2.3
468,Portland,US,2021-01-17 01:19:12,45.5234,-122.6762,48.2,76,90,6.91
469,Margate,GB,2021-01-17 01:18:49,51.3813,1.3862,44.01,82,100,1.99
470,Barcelona,ES,2021-01-17 01:20:51,41.3888,2.159,46.99,75,20,9.22
471,Lasa,IT,2021-01-17 01:20:51,46.6166,10.7002,25.0,73,0,8.05
472,Marienburg,PL,2021-01-17 01:20:51,54.0359,19.0266,8.01,100,8,5.1
473,Shyroke,UA,2021-01-17 01:20:51,47.6917,33.2571,3.0,78,0,11.18
474,Jos,NG,2021-01-17 01:20:51,9.9167,8.9,60.98,29,0,3.13
475,Campo Formoso,BR,2021-01-17 01:20:51,-10.5075,-40.3214,71.01,65,75,8.63
476,Hutchinson,US,2021-01-17 01:20:52,38.0608,-97.9298,39.2,41,75,4.61
477,Baykit,RU,2021-01-17 01:18:57,61.67,96.37,-28.62,79,100,4.03
478,Tazovskiy,RU,2021-01-17 01:20:52,67.4667,78.7,-15.5,88,100,17.56
479,Grindavik,IS,2021-01-17 01:18:51,63.8424,-22.4338,35.6,93,75,19.57
480,Sakakah,SA,2021-01-17 01:20:52,29.9697,40.2064,46.4,57,0,4.61
481,Novoaleksandrovsk,RU,2021-01-17 01:20:52,45.4948,41.2207,27.64,93,100,15.99
482,Saint-Pierre,RE,2021-01-17 01:19:07,-21.3393,55.4781,77.0,78,0,5.75
483,Sisimiut,GL,2021-01-17 01:20:52,66.9395,-53.6735,16.66,84,100,18.81
484,Ramsar,IR,2021-01-17 01:20:52,36.9226,50.6426,51.8,87,90,2.17
485,San Carlos De Bariloche,AR,2021-01-17 01:20:52,-41.1456,-71.3082,59.0,63,0,20.71
486,Ust-Maya,RU,2021-01-17 01:20:52,60.4167,134.5333,-35.95,82,100,3.02
487,Iquitos,PE,2021-01-17 01:20:52,-3.7481,-73.2472,77.0,88,75,4.61
488,Boca Do Acre,BR,2021-01-17 01:20:52,-8.7522,-67.3978,75.56,84,100,2.77
489,Skibbereen,IE,2021-01-17 01:20:52,51.55,-9.2667,41.0,81,40,9.22
490,Christchurch,NZ,2021-01-17 01:20:52,-43.5333,172.6333,79.0,33,0,23.02
491,Carutapera,BR,2021-01-17 01:20:53,-1.195,-46.02,78.15,81,0,6.08
492,Broome,US,2021-01-17 01:19:01,42.2506,-75.833,32.0,86,1,8.05
493,Wukari,NG,2021-01-17 01:20:53,7.85,9.7833,72.7,22,54,2.95
494,Zabaykalsk,RU,2021-01-17 01:20:53,49.6333,117.3167,-14.93,85,32,11.74
495,Trincomalee,LK,2021-01-17 01:20:53,8.5711,81.2335,78.49,84,74,8.99
496,Verkhoyansk,RU,2021-01-17 01:20:53,67.5447,133.385,-44.37,76,78,0.04
497,Zemio,CF,2021-01-17 01:20:53,5.0314,25.1361,64.72,39,100,1.7
498,Hare Bay,CA,2021-01-17 01:20:53,48.8499,-54.0148,24.8,93,71,3.44
499,Rumoi,JP,2021-01-17 01:18:22,43.9344,141.6428,18.07,89,91,5.84
500,Aasiaat,GL,2021-01-17 01:20:53,68.7098,-52.8699,8.02,84,85,16.64
501,Maniitsoq,GL,2021-01-17 01:18:10,65.4167,-52.9,21.61,86,100,23.24
502,Zyryanovsk,KZ,2021-01-17 01:20:53,49.7386,84.2719,-2.88,78,88,0.85
503,Aldan,RU,2021-01-17 01:20:53,58.6031,125.3894,-42.43,81,100,0.6
504,Marsh Harbour,BS,2021-01-17 01:20:53,26.5412,-77.0636,67.59,63,69,16.98
505,Lancaster,US,2021-01-17 01:20:53,40.2504,-76.2499,39.2,60,40,11.5
506,Omaha,US,2021-01-17 01:20:35,41.2586,-95.9378,28.4,80,90,13.8
507,Namtsy,RU,2021-01-17 01:19:02,62.7161,129.6658,-45.4,59,90,3.27
508,Ossora,RU,2021-01-17 01:19:07,59.2353,163.0719,-10.21,88,100,8.95
509,Iglesias,IT,2021-01-17 01:20:53,39.3114,8.535,45.0,87,20,1.14
510,Abu Samrah,SY,2021-01-17 01:20:53,35.3029,37.1841,50.58,66,100,13.15
511,Doka,SD,2021-01-17 01:20:54,13.5167,35.7667,68.83,38,0,10.98
512,Amapa,BR,2021-01-17 01:19:12,1.0,-52.0,72.14,98,85,2.84
513,Shahr-E Babak,IR,2021-01-17 01:20:54,30.1165,55.1186,40.41,65,0,5.53
514,Sao Raimundo Nonato,BR,2021-01-17 01:20:54,-9.0153,-42.6994,75.15,51,99,2.68
515,Muroto,JP,2021-01-17 01:20:54,33.2833,134.15,50.0,37,75,6.91
516,Inirida,CO,2021-01-17 01:20:54,3.8653,-67.9239,74.98,93,0,2.66
517,Fort Dix,US,2021-01-17 01:16:02,40.0298,-74.6185,41.0,65,1,9.22
518,Molina,CL,2021-01-17 01:20:54,-35.1167,-71.2833,73.4,31,0,4.61
519,Barcelos,PT,2021-01-17 01:20:54,41.5388,-8.6151,42.01,93,0,2.3
520,Yenagoa,NG,2021-01-17 01:18:44,4.9247,6.2642,75.49,90,48,3.56
521,Humaita,BR,2021-01-17 01:20:54,-7.5061,-63.0208,75.38,91,100,1.54
522,Pioner,RU,2021-01-17 01:20:54,55.3166,85.9508,15.8,62,0,11.18
523,Aksarka,RU,2021-01-17 01:19:02,66.5606,67.7975,-11.43,90,99,12.57
524,Grand-Lahou,CI,2021-01-17 01:20:54,5.1367,-5.0242,78.85,85,0,9.33
525,Athabasca,CA,2021-01-17 01:15:10,54.7169,-113.2854,26.6,68,5,6.91
526,Muros,ES,2021-01-17 01:18:57,42.7762,-9.0603,51.01,92,4,3.78
527,Mao,ES,2021-01-17 01:18:42,39.8885,4.2658,48.2,81,0,8.05
528,Pringsewu,ID,2021-01-17 01:18:50,-5.3582,104.9744,78.22,80,100,1.1
529,Fukue,JP,2021-01-17 01:20:54,32.6881,128.8419,39.2,65,75,17.27
530,Ketchikan,US,2021-01-17 01:20:54,55.3422,-131.6461,42.8,100,90,17.27
531,Tongchuan,CN,2021-01-17 01:20:54,35.0806,109.0897,23.76,64,0,4.56
532,Snyder,US,2021-01-17 01:20:54,32.7179,-100.9176,46.4,39,1,6.91
533,Raga,SS,2021-01-17 01:20:54,8.4596,25.678,64.63,27,100,3.62
534,Acajutla,SV,2021-01-17 01:16:22,13.5928,-89.8275,79.0,73,13,1.92
535,Ludvika,SE,2021-01-17 01:20:54,60.1496,15.1878,21.2,93,90,1.1
536,Bridlington,GB,2021-01-17 01:20:55,54.0831,-0.1919,39.0,86,100,3.0
537,Swan Hill,AU,2021-01-17 01:20:55,-35.3378,143.5544,71.17,31,0,10.09
538,Sorland,NO,2021-01-17 01:20:55,67.667,12.6934,37.49,80,24,3.44
539,Maragogi,BR,2021-01-17 01:20:55,-9.0122,-35.2225,77.41,81,67,10.87
540,Namatanai,PG,2021-01-17 01:17:20,-3.6667,152.4333,84.74,70,81,12.62
541,Egvekinot,RU,2021-01-17 01:18:58,66.3167,-179.1667,-14.85,86,100,14.52
542,Freeport,US,2021-01-17 01:19:49,40.6576,-73.5832,39.99,65,1,11.5
543,Filotion,GR,2021-01-17 01:20:55,37.05,25.5,45.0,76,60,21.85
544,Klaksvik,FO,2021-01-17 01:18:44,62.2266,-6.589,41.0,100,75,10.36
545,Itoman,JP,2021-01-17 01:19:10,26.1247,127.6694,60.8,72,75,31.07
546,San Rafael Del Sur,NI,2021-01-17 01:20:55,11.8485,-86.4384,80.6,69,40,6.91
547,Hollins,US,2021-01-17 01:20:55,37.3413,-79.9431,35.6,51,40,14.97
548,Mikhaylovsk,RU,2021-01-17 01:20:55,45.1283,42.0256,26.6,93,90,17.9
549,Arman,RU,2021-01-17 01:20:55,59.7,150.1667,-12.53,79,100,10.94
550,Jiuquan,CN,2021-01-17 01:20:55,39.7432,98.5174,14.9,60,0,1.66
551,Erdemli,TR,2021-01-17 01:20:55,36.605,34.3084,54.73,77,55,2.3
552,Agadez,NE,2021-01-17 01:19:11,19.75,10.25,59.65,32,0,10.94
553,Alice Springs,AU,2021-01-17 01:20:56,-23.7,133.8833,77.0,25,75,14.97
554,Carballo,ES,2021-01-17 01:16:03,43.213,-8.691,52.0,93,90,4.61
555,Tyukhtet,RU,2021-01-17 01:20:56,56.5389,89.3011,10.29,92,95,5.08
556,Prince Rupert,CA,2021-01-17 01:16:19,54.3161,-130.3201,44.6,81,90,23.02
557,Sitka,US,2021-01-17 01:18:43,57.0531,-135.33,46.4,66,90,24.16
558,Soyo,AO,2021-01-17 01:19:06,-6.1349,12.3689,78.06,80,77,4.92
559,Mmabatho,ZA,2021-01-17 01:20:57,-25.85,25.6333,68.0,64,88,5.75
560,Manado,ID,2021-01-17 01:16:19,1.487,124.8455,82.4,78,20,2.3
561,Merauke,ID,2021-01-17 01:20:57,-8.4667,140.3333,85.75,70,100,7.16
562,La Cruz,MX,2021-01-17 01:20:57,23.9167,-106.9,62.01,86,0,1.99
563,Jaciara,BR,2021-01-17 01:20:57,-15.9653,-54.9683,73.36,93,100,3.58
564,Hofn,IS,2021-01-17 01:19:05,64.2539,-15.2082,41.47,67,100,21.09
565,Boundiali,CI,2021-01-17 01:20:57,9.5217,-6.4869,65.77,24,0,2.08
566,Rio Claro,BR,2021-01-17 01:20:57,-22.4114,-47.5614,73.99,83,75,6.91
567,Xifeng,CN,2021-01-17 01:20:57,42.7372,124.7222,1.9,88,0,12.88
568,Zhanaozen,KZ,2021-01-17 01:19:08,43.3,52.8,35.26,86,100,10.0
569,Port Lincoln,AU,2021-01-17 01:20:57,-34.7333,135.8667,66.02,64,84,11.65
570,Patacamaya,BO,2021-01-17 01:20:57,-17.2333,-67.9167,46.31,79,100,7.43
571,Mugla,TR,2021-01-17 01:18:47,37.2303,28.3557,48.2,100,40,3.44
